task_id,setting,condition,generated_path_index,initial_noise_index,round,candidate_in_round,memory_size_before_round,predicted_cost,rollout_error,is_min_cost,is_min_rollout_error
5,4x16,experience_on,32,32,8,4,28,-0.39116618037223816,0.21102581918239594,False,False
5,4x16,experience_on,33,33,9,1,32,-0.3928990364074707,0.18130281567573547,False,False
5,4x16,experience_on,34,34,9,2,32,-0.3801281154155731,0.22756028175354004,False,False
5,4x16,experience_on,35,35,9,3,32,-0.388996958732605,0.20114478468894958,False,False
5,4x16,experience_on,36,36,9,4,32,-0.3780277967453003,0.3104691207408905,False,False
5,4x16,experience_on,37,37,10,1,36,-0.38168656826019287,0.16200916469097137,False,False
5,4x16,experience_on,38,38,10,2,36,-0.37295377254486084,0.22983130812644958,False,False
5,4x16,experience_on,39,39,10,3,36,-0.37754473090171814,0.14537584781646729,False,False
5,4x16,experience_on,40,40,10,4,36,-0.3820737600326538,0.2229802906513214,False,False
5,4x16,experience_on,41,41,11,1,40,-0.3717091679573059,0.2934413254261017,False,False
5,4x16,experience_on,42,42,11,2,40,-0.37576326727867126,0.2973070740699768,False,False
5,4x16,experience_on,43,43,11,3,40,-0.3911892771720886,0.12376761436462402,False,False
5,4x16,experience_on,44,44,11,4,40,-0.3720342516899109,0.26366740465164185,False,False
5,4x16,experience_on,45,45,12,1,44,-0.3844504654407501,0.9104428291320801,False,False
5,4x16,experience_on,46,46,12,2,44,-0.38142484426498413,0.26835867762565613,False,False
5,4x16,experience_on,47,47,12,3,44,-0.3859637379646301,0.28180941939353943,False,False
5,4x16,experience_on,48,48,12,4,44,-0.37888577580451965,0.21056950092315674,False,False
5,4x16,experience_on,49,49,13,1,48,-0.3804938495159149,1.7108924388885498,False,False
5,4x16,experience_on,50,50,13,2,48,-0.3900909423828125,0.15641838312149048,False,False
5,4x16,experience_on,51,51,13,3,48,-0.3866060674190521,0.1501314640045166,False,False
5,4x16,experience_on,52,52,13,4,48,-0.3691655397415161,1.2640647888183594,False,False
